FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
7000000,HATAY,ARSUZ,AVCILARSUYU,7698-28,I_K,8660,UYGUN,0.0,0.0,0.0,ARSUZ,,,,
35000000,ANTALYA,ALANYA,KESEFLI,89335-204,T_A,25000,UYGUN,1.0,1.0,1.0,ALANYA,,1.0,1.0,
380000,SAMSUN,ONDOKUZMAYIS,DEREKOY,0-35791826,I_K,320,,,,,,,,,
350000,ANTALYA,MANAVGAT,EVRENSEKI,38594-322,I_K,649,UYGUN,,,,MANAVGAT,,,,
600000,AYDIN,KUSADASI,GUZELCAMLI,0-27231660,I_K,453,,0.0,0.0,0.0,KUSADASI,,,,
240000,TRABZON,ORTAHISAR,UGURLU,88847-361,BAHCE,1000,UYGUN,1.0,1.0,1.0,ORTAHISAR BELEDIYESI,,2559.0,13.0,
275000,DENIZLI,MERKEZEFENDI,SEMIKLER,116540-78,I_K,270,UYGUN,0.0,0.0,0.0,MERKEZEFENDI,,0.0,1.0,
1,TEKIRDAG,SULEYMANPASA,BAHCELIEVLER,43963-1430,I_K,5500,UYGUN,0.0,0.0,0.0,SULEYMANPASA,,1.0,1.0,
660000,ANKARA,CANKAYA,PROF. DR. AHMET TANER KISLALI,54047-1282,I_K,345,UYGUN,0.0,0.0,0.0,CANKAYA,,1.0,1.0,10000.0
200000,ISTANBUL,SILE,CELEBI,29083-16185,TARLA,415,UYGUN,0.0,0.0,0.0,SILE,,0.0,100.0,
480000,BALIKESIR,BANDIRMA,KAYACIK,45396-1328,TARLA,5170,,0.0,0.0,0.0,BANDIRMA,,,,
1111111,ISTANBUL,ARNAVUTKOY,DURSUNKOY,74515-1252,I_K,111,UYGUN,0.0,0.0,0.0,,,,,
1500000,MUGLA,ORTACA,SARIGERME,98640-248,I_K,1000,UYGUN,0.0,0.0,0.0,ORTACA,1500.0,,,
2250000,MUGLA,FETHIYE,GOCEK,88049-155,I_K,715,,,,,FETHIYE,,,,
200000,AYDIN,SOKE,GULLUBAHCE,117739-1,ZEYTINLIK,4250,UYGUN,0.0,0.0,0.0,SOKE,,0.0,0.0,
27300000,ANTALYA,KONYAALTI,SARISU,91219-231,I_K,9926,UYGUN,,,,MURATPASA,2750.0,0.0,0.0,
850000,IZMIR,URLA,OZBEK,42693-918,I_K,1085,UYGUN,0.0,0.0,0.0,,,285.0,7.0,
850000,MUGLA,MARMARIS,HISARONU,80481-313,T_A,985,UYGUN,,,,MARMARIS,,,,
1300000,KONYA,MERAM,AYANBEY,0-35352714,I_K,2091,UYGUN DEGIL,0.0,0.0,0.0,MERAM,,680.0,173.0,622.0
410000,MERSIN(ICEL),TARSUS,TAKBAS,95264-704,I_K,819,,0.0,0.0,0.0,TARSUS,650.0,,,
340000,BALIKESIR,EDREMIT,GURE,77863-1175,I_K,350,UYGUN,,,,EDREMIT,,,,
185000,IZMIR,CIGLI,CUMHURIYET,78870-1053,I_K,245,UYGUN,0.0,0.0,0.0,CIGLI,,,,
3000000,BALIKESIR,AYVALIK,MITHATPASA,21940-5550,I_K,750,UYGUN,0.0,0.0,0.0,AYVALIK,,,,
340000,KOCAELI,DERINCE,TAHTALI,92943-104,TARLA,8612,UYGUN,0.0,0.0,0.0,,,181.0,12.0,
250000,BALIKESIR,HAVRAN,EBUBEKIR,108915-179,I_K,295,UYGUN,0.0,0.0,0.0,HAVRAN,850.0,23.0,49.0,
180000,IZMIR,BERGAMA,KADRIYE,2186-6115,TARLA,3797,UYGUN,0.0,0.0,0.0,,,,,
1250000,ANKARA,POLATLI,TASPINAR,78056-148,TARLA,50000,UYGUN,,,,POLATLI,,143.0,8.0,
750000,ORDU,ALTINORDU,CUMHURIYET,84716-53,I_K,300,UYGUN,0.0,0.0,0.0,ALTINORDU,,,,
695000,CANAKKALE,AYVACIK,KUCUKKUYU (GOKCETEPE),65585-1091,I_K,500,UYGUN,0.0,0.0,0.0,KUCUKKUYU,,,,
420000,BURSA,KARACABEY,YENI,97161-17,I_K,266,,,,,,,,,
170000,TEKIRDAG,MARMARAEREGLISI,DEREAGZI,58723-555,I_K,165,UYGUN,0.0,0.0,0.0,MARMARA EREGLISI,,,8892.0,
650000,BURSA,NILUFER,AKCALAR,115803-28,I_K,440,UYGUN,0.0,0.0,0.0,BURSA NILUFER,1400.0,200.0,3.0,
85000,IZMIR,SEFERIHISAR,ORHANLI,97239-366,ZEYTINLIK,850,,0.0,0.0,0.0,,,,,
2500000,IZMIR,URLA,KUSCULAR,17410-2249,TARLA,4000,UYGUN,0.0,0.0,0.0,URLA,625.0,,,
8000000,KARS,MERKEZ,ORNEK,96259-1,HASTANE,14500,UYGUN DEGIL,1.0,1.0,1.0,KARS,20000.0,23.0,1.0,
100000,AYDIN,DIDIM,AK - YENIKOY,86526-852,I_K,300,BILINMIYOR,0.0,0.0,0.0,DIDIM,,1571.0,6.0,
960000,ANKARA,ETIMESGUT,BAGLICA,44819-1596,I_K,964,UYGUN DEGIL,0.0,0.0,0.0,,,47187.0,3.0,
50000,MANISA,SARUHANLI,ALIBEYLI,90814-262,ZEYTINLIK,3150,UYGUN,0.0,0.0,0.0,SARUHANLI,,0.0,1655.0,
655000,SIVAS,MERKEZ,YESILYURT,0-32619478,I_K,502,BILINMIYOR,0.0,0.0,0.0,SIVAS,,3171.0,6.0,
1790000,IZMIR,MENDERES,OGLANANASI CUMHURIYET,86002-2373,TARLA,10800,UYGUN,1.0,1.0,1.0,,,,,
1650000,YALOVA,MERKEZ,FEVZI CAKMAK,74481-141,I_K,320,UYGUN,1.0,1.0,1.0,,,,,
800000,BALIKESIR,ALTIEYLUL,ORHANLI,72047-920,TARLA,7250,UYGUN DEGIL,0.0,0.0,0.0,BALIKESIR,,0.0,486.0,
4000000,ISTANBUL,KAGITHANE,EMNIYET EVLERI,34471-3393,I_K,150,UYGUN DEGIL,0.0,0.0,0.0,KAGITHANE,1111.0,1111.0,11.0,16000.0
7000000,ESKISEHIR,ODUNPAZARI,ORHANGAZI,68721-1780,BAG,4503,BILINMIYOR,0.0,0.0,0.0,ODUNPAZARI,,15446.0,13.0,
540000,ISTANBUL,KARTAL,TOPSELVI,102861-427,I_K,128,UYGUN DEGIL,1.0,1.0,1.0,KARTAL,,12122.0,1.0,
1050000,KONYA,KARATAY,FEVZICAKMAK,59548-354,I_T,600,UYGUN,0.0,0.0,0.0,KARATAY,2000.0,24034.0,5.0,
365000,DUZCE,MERKEZ,AKBIYIKLAR,0-31844064,I_K,5530,UYGUN,1.0,1.0,1.0,DUZCE,,1111.0,11111.0,5530.0
90000,ISTANBUL,CATALCA,BASAK,8088-1724,TARLA,275,BILINMIYOR,0.0,0.0,0.0,,,,,
29000000,ANKARA,AKYURT,BALIKHISAR,3920-7765,I_T,39417,,0.0,0.0,0.0,AKYURT,736.0,1838.0,1.0,
500000,BALIKESIR,ERDEK,ILHAN,68721-68,ZEYTINLIK,3850,BILINMIYOR,0.0,0.0,0.0,ERDEK,,119.0,102.0,
155000,MANISA,SEHZADELER,KARAOGLANLI,34970-1685,I_K,325,,0.0,0.0,0.0,,,,,
140000,SAMSUN,ILKADIM,KAPAKLI,115514-546,TARLA,1280,UYGUN,0.0,0.0,0.0,ILKADIM,117.0,,349.0,
360000,SAKARYA,HENDEK,NURIYE,64500-1506,I_K,1371,UYGUN,0.0,0.0,0.0,HENDEK,,,,
180000,TEKIRDAG,SULEYMANPASA,BIYIKALI,81275-559,TARLA,4000,,,,,,,,,
1300000,ISTANBUL,BEYKOZ,RIVA,1607-125,I_K,930,,0.0,0.0,0.0,BEYKOZ,,,11191120.0,
1000000,MUGLA,BODRUM,TURGUTREIS,28555-1684,BAHCE,2400,UYGUN,0.0,0.0,0.0,BODRUM,,,,
170000,TEKIRDAG,SULEYMANPASA,BARBAROS,105535-6,I_K,262,UYGUN,0.0,0.0,0.0,,,,7847.0,
615000,ESKISEHIR,ODUNPAZARI,ORHANGAZI,58814-3816,I_K,430,UYGUN,0.0,0.0,0.0,TEPEBASI,,,,
90000,TEKIRDAG,SARAY,KADIKOY,61800-14,TARLA,2688,UYGUN,0.0,0.0,0.0,SARAY,,,536.0,
225000,KOCAELI,KANDIRA,SEYITALILER,45238-5513,M_A,3706,,,,,,,,,
450000,BALIKESIR,ERDEK,YUKARIYAPICI,112292-12,ZEYTINLIK,2150,,0.0,0.0,0.0,ERDEK,,,,
10000000,BALIKESIR,AYVALIK,MITHATPASA,21940-5486,I_K,4400,UYGUN,0.0,0.0,0.0,AYVALIK,,,,
675000,BALIKESIR,EDREMIT,BOSTANCI,54510-425,TARLA,8150,UYGUN,,,,,,,,
2750000,BALIKESIR,ALTIEYLUL,DISBUDAK,54230-818,CIFTLIK,126500,UYGUN,1.0,1.0,1.0,6 EYLUL,21500.0,,,
250000,ORDU,ALTINORDU,BUCAK,117354-80,M_A,182,,,,,,,,,
475000,KOCAELI,KARAMURSEL,OLUKLU,56374-1895,I_K,575,BILINMIYOR,0.0,0.0,0.0,KARAMURSEL,,146.0,18.0,
5000000,BALIKESIR,BANDIRMA,OMERLI,114795-107,I_T,11500,,,,,BANDIRMA,,132.0,6.0,
2050000,ANKARA,ETIMESGUT,BAGLICA,8161-22478,I_K,2250,,,,,,,,,
6320000,ISTANBUL,SILE,MESRUTIYET,4369-36456,I_K,6019,UYGUN,1.0,1.0,1.0,2,,,1363.0,
3900000,ISTANBUL,SARIYER,MADEN,17694-1124,I_K,478,,0.0,0.0,0.0,SARIYER,,,,
1350000,ISTANBUL,BEYKOZ,OGUMCE,2995-121,OZEL_K,3000,UYGUN,0.0,0.0,0.0,BEYKOZ,,113.0,1.0,
145000,IZMIR,KARABAGLAR,BOZYAKA,9709-3793,I_K,66,,1.0,1.0,1.0,KARABAGLAR,,,,
160000,ISTANBUL,CATALCA,ELBASAN,8088-1737,TARLA,400,BILINMIYOR,0.0,0.0,0.0,,,,,
275000,ANTALYA,KEPEZ,DUACI,0-35927168,BAHCE,350,BILINMIYOR,1.0,1.0,1.0,KEPEZ,,,,
200000,ANKARA,POLATLI,SENTEPE,54400-2465,M_A,1000,UYGUN,1.0,1.0,1.0,POLATLI BELEDIYESI,20.0,2244.0,7.0,
145000,TEKIRDAG,CORLU,YENICE,64979-30,I_K,291,UYGUN,0.0,0.0,0.0,CORLU,,,,
1550000,MUGLA,BODRUM,TURGUTREIS,76796-1328,I_K,6375,,,,,BODRUM,,,,
160000,TEKIRDAG,SULEYMANPASA,KUMBAG,19579-1761,I_K,216,UYGUN,,,,SULEYMANPASA,740.0,,,
7500000,ANTALYA,KUMLUCA,MAVIKENT,42658-1263,TARLA,14100,UYGUN,1.0,1.0,1.0,KUMLUCA,,,,
750000,YALOVA,ALTINOVA,FEVZIYE,56374-2530,TARLA,21534,UYGUN,0.0,0.0,0.0,ALTINOVA,,,,
450000,YALOVA,CINARCIK,ESENKOY (LIMAN),49875-401,I_K,320,UYGUN,0.0,0.0,0.0,ESENKÒY,,189.0,2.0,
6500000,BARTIN,MERKEZ,TUZCULAR,15329-814,I_K,23669,,0.0,0.0,0.0,BARTIN,275.0,,,
550000,ANTALYA,KAS,CAYKOY,106650-364,TARLA,5434,UYGUN,,,,,,,,
255000,IZMIR,SEFERIHISAR,ORHANLI,97239-368,ZEYTINLIK,6300,UYGUN,,,,,,,,
750000,BALIKESIR,EDREMIT,ALTINOLUK,102284-35,ZEYTINLIK,11000,,,,,,,,,
530000,MUGLA,DALAMAN,HURRIYET,114026-211,I_T,425,UYGUN,0.0,0.0,0.0,,,,,
430000,BALIKESIR,BANDIRMA,KAYACIK,114212-55,I_K,365,,,,,,,,,
910000,ANTALYA,KAS,KARADAG,92100-218,BAHCE,7500,UYGUN,1.0,1.0,1.0,KAS,,139.0,3.0,40000.0
400000,KONYA,SELCUKLU,MEHMET AKIF,69350-836,I_K,260,UYGUN,0.0,0.0,0.0,SELCUKLU,,,,
1200000,ANKARA,GOLBASI,YAVRUCUK,6462-1404,TARLA,7500,BILINMIYOR,0.0,0.0,0.0,GOLBASI,,,,
112500,CANAKKALE,CAN,CAKILKOY,0-33765410,I_K,610,UYGUN,,,,,,,,
400000,SAKARYA,KARASU,KARASU,24006-1508,I_K,1418,,,,,,,,,
315000,MANISA,KOPRUBASI,KEMHALLI,37897-1115,TARLA,42000,BILINMIYOR,0.0,0.0,0.0,KOPRUBASI,,1.0,1.0,
105750,ANKARA,CANKAYA,YESILKENT,18865-2762,TARLA,450,,1.0,1.0,1.0,,230.0,0.0,895.0,
250000,ANTALYA,ALANYA,MAHMUTLAR,70587-486,I_K,214,UYGUN,1.0,1.0,1.0,,,,,
300000,MUGLA,MARMARIS,BAYIR,72638-2374,TARLA,1903,UYGUN DEGIL,0.0,0.0,0.0,MARMARIS,,,,
700000,ANTALYA,KUMLUCA,MAVIKENT,92100-228,I_K,784,UYGUN,0.0,0.0,0.0,KUMLUCA,,,,
155000,OSMANIYE,MERKEZ,RAHIME HATUN,119837-7,I_K,212,,1.0,1.0,1.0,OSMANIYE,,,,
28000000,SAMSUN,ATAKUM,BALAC,61649-534,I_K,739276,,,,,,,,,
1625000,KONYA,SELCUKLU,KUCUKMUHSINE,81846-989,BAHCE,12506,UYGUN DEGIL,1.0,1.0,1.0,SELCUKLU,130.0,,,
695000,KOCAELI,KARAMURSEL,AKCAT,76690-171,BAHCE,6968,UYGUN,0.0,0.0,0.0,KARAMURSEL,,,,
126000,MALATYA,YESILYURT,ASAGI BAGLAR,98081-252,I_K,140,UYGUN,0.0,0.0,0.0,YESILYURT,900.0,0.0,0.0,
820000,IZMIR,MENEMEN,EMIRALEM MERKEZ,89699-316,BAHCE,7000,UYGUN,,,,,,,,
9900000,BILECIK,OSMANELI,SELIMIYE,116577-11,I_T,23500,,,,,,,,,
85000,ISTANBUL,SILE,GEREDELI,30064-41,TARLA,810,UYGUN DEGIL,,,,SILE,,0.0,1080.0,
10500000,BALIKESIR,EDREMIT,CAMIVASAT,6579-911,I_T,7250,,0.0,0.0,0.0,EDREMIT,,,,
7500000,ANTALYA,AKSU,HACIALILER,27475-571,I_T,2463,UYGUN,0.0,0.0,0.0,AKSU,3000.0,1.0,1.0,1.0
11500000,ISTANBUL,SARIYER,MADEN,14265-838,I_K,1530,UYGUN,0.0,0.0,0.0,,,,,
380000,IZMIR,SELCUK,SIRINCE,73350-479,BAHCE,13460,UYGUN,0.0,0.0,0.0,SELCUK,,,,
200000,SAMSUN,TERME,BAZLAMAC,116358-44,BAHCE,5750,UYGUN,0.0,0.0,0.0,TERME,35.0,,,
1150000,ANTALYA,KUMLUCA,YAZIR,92100-68,TARLA,11500,UYGUN,0.0,0.0,0.0,KUMLUCA,,,,
12000,BURDUR,KARAMANLI,MURSELLER,117528-40,TARLA,2500,UYGUN,0.0,0.0,0.0,KARAMANLI,,,,
520000,BURSA,KESTEL,GOZEDE,77624-1039,TARLA,5300,,,,,,,,,
700000,ANKARA,SINCAN,ALCI,46578-362,TARLA,7755,,,,,SINCAN,90.0,533.0,111.0,
160000,MANISA,SEHZADELER,KARAOGLANLI,79045-1973,I_K,279,UYGUN,,,,SEHZADELER,670.0,,,
225000,KIRKLARELI,PINARHISAR,EVCILER,105853-183,TARLA,11000,UYGUN,1.0,1.0,1.0,PINARHISAR,20.0,129.0,129.0,
650000,BALIKESIR,EDREMIT,AKCAY,90940-533,I_K,290,UYGUN,0.0,0.0,0.0,EDREMIT,2000.0,,,
1100000,IZMIR,ALIAGA,GUZELHISAR,101854-42,TARLA,11000,,1.0,1.0,1.0,ALIAGA,,,,
3750000,IZMIR,DIKILI,BAHCELI,42916-1536,TARLA,65000,UYGUN,0.0,0.0,0.0,AYVALIK,,,,
846000,ANKARA,SINCAN,BACI,48228-1826,TARLA,18800,BILINMIYOR,0.0,0.0,0.0,,,,,
1750000,IZMIR,FOCA,KOZBEYLI,87919-12,TARLA,10000,BILINMIYOR,1.0,1.0,1.0,FOCA,150.0,,1180.0,
170000,BALIKESIR,ERDEK,TURAN,69135-211,ZEYTINLIK,1600,,0.0,0.0,0.0,,,,,
600000,ANTALYA,KAS,GOKCEOREN,119251-21,TARLA,797,,,,,,753.0,150.0,3.0,
450000,KONYA,SELCUKLU,CALTI,95118-167,TARLA,2800,,,,,,,,,
328000,MUGLA,ULA,KIZILYAKA,108771-113,I_K,550,,,,,,,,,
400000,SAMSUN,YAKAKENT,KOZKOY,97397-93,I_K,410,UYGUN,0.0,0.0,0.0,YAKAKENT,1000.0,520.0,3.0,
170000,CANAKKALE,AYVACIK,KOCAKOY,28849-8984,ZEYTINLIK,2780,UYGUN,1.0,1.0,1.0,AYVACIK,,1.0,100.0,500.0
255000,MUGLA,MARMARIS,ORHANIYE,83568-1916,TARLA,343,BILINMIYOR,0.0,0.0,0.0,MARMARIS,,,,
150000,ZONGULDAK,EREGLI,BALLICA,44827-221,BAHCE,1240,,1.0,1.0,1.0,,,,,
2200000,MUGLA,BODRUM,MUSKEBI,45587-1166,TARLA,7500,UYGUN,0.0,0.0,0.0,BODRUM,294.0,,,
395000,ANKARA,GOLBASI,HACILAR,77882-389,TARLA,1271,,0.0,0.0,0.0,,,,939.0,
550000,AMASYA,SULUOVA,UZUNOBA,108961-41,BAG,13300,UYGUN,0.0,0.0,0.0,SULUOVA,41.0,,,
7800000,TRABZON,ORTAHISAR,1 NOLU BOSTANCI,86348-558,I_K,11000,,,,,,,,,
750000,BURSA,NILUFER,KAYAPA,87098-167,BAHCE,1850,UYGUN,1.0,1.0,1.0,NILUFER,,6339.0,51.0,
305000,BALIKESIR,HAVRAN,BUYUKDERE,84104-1298,TARLA,2400,,,,,,,,,
2100000,IZMIR,TORBALI,AYRANCILAR,51442-1680,I_K,2100,,1.0,1.0,1.0,TORBALI,,,,
280000,MUGLA,KOYCEGIZ,BEYOBASI,88236-248,BAHCE,2000,,,,,,,,,
125000,TEKIRDAG,MARMARAEREGLISI,YENICIFTLIK,85989-675,TARLA,1050,BILINMIYOR,0.0,0.0,0.0,MARAMARA EREGLISI,,,,
1500000,AYDIN,EFELER,KARDESKOY,86202-32,I_K,1950,UYGUN,0.0,0.0,0.0,AYDIN EFELER,,,,
3000000,BALIKESIR,SUSURLUK,YAHYAKOY,6324-378,D_A_I,47300,BILINMIYOR,0.0,0.0,0.0,,,,,
2490000,MUGLA,BODRUM,BITEZ,54968-2260,BAHCE,2500,,0.0,0.0,0.0,BODRUM,,,,
3704000,ANKARA,AYAS,BASAYAS,4384-6340,TARLA,205809,UYGUN,0.0,0.0,0.0,AYAS,20.0,138.0,267.0,1.0
6000000,BALIKESIR,AYVALIK,ALTINOVA,21940-5671,TARLA,100000,UYGUN,0.0,0.0,0.0,AYVALIK,,,,
7750000,BALIKESIR,EDREMIT,BOSTANCI,6579-960,TARLA,31000,UYGUN,0.0,0.0,0.0,EDREMIT,250.0,,,
380000,MERSIN(ICEL),ANAMUR,OREN,692156-249,I_K,1000,,,,,,,,,
3300000,ANKARA,POLATLI,KUSCU,41152-1329,CIFTLIK,32437,UYGUN,0.0,0.0,0.0,POLATLI,77000.0,328.0,8.0,
1750000,IZMIR,MENEMEN,GUNERLI,78870-863,K_T,1150,UYGUN,0.0,0.0,0.0,MENEMEN,,,,
3500000,ANTALYA,KEPEZ,MENDERES,115340-280,I_T,2145,UYGUN,,,,KEPEZ,,,,
117500,KOCAELI,KANDIRA,CAMKONAK,0-21637583,I_K,400,BILINMIYOR,0.0,0.0,0.0,KANDIRA,335.0,301.0,13.0,
2800000,ISTANBUL,SARIYER,MADEN,16581-1421,I_K,566,UYGUN,0.0,0.0,0.0,SARIYER,,,,
2990000,IZMIR,GAZIEMIR,YESIL,91622-3201,TARLA,6841,,,,,,,,,
1550000,BALIKESIR,EDREMIT,ATATURK,110800-94,I_K,300,,,,,,,,,
1250000,ANKARA,ETIMESGUT,BALIKUYUMCU,77882-108,TARLA,11500,,0.0,0.0,0.0,ETIMESGUT,108.0,,,
1500000,ANTALYA,MURATPASA,MURATPASA,77251-1185,K_T,230,UYGUN,1.0,1.0,1.0,MURATPASA,,,,
200000,TEKIRDAG,SULEYMANPASA,BARBAROS,105535-4,I_K,252,UYGUN,0.0,0.0,0.0,,,,,
670000,ANKARA,YENIMAHALLE,YENI BATI,111749-606,I_K,322,,,,,YENIMAHALLE,,13505.0,34.0,
300000,BALIKESIR,BURHANIYE,PELITKOY,25768-1650,I_K,290,UYGUN,0.0,0.0,0.0,BURHANIYE,,,,
125000,IZMIR,ALIAGA,BOZKOY,86526-831,TARLA,3779,BILINMIYOR,0.0,0.0,0.0,ALIAGA,,1266.0,8.0,
375000,ELAZIG,MERKEZ,SARILI,91825-580,TARLA,25400,BILINMIYOR,0.0,0.0,0.0,ELAZIG,15.0,0.0,1320.0,1.0
100000,ANTALYA,AKSU,TOPALLI,14448-727,I_K,350,UYGUN,1.0,1.0,1.0,AKSU,,123.0,3.0,
300000,BURDUR,YESILOVA,DOGANBABA,82595-964,I_K,920,,,,,,,,,
270000,TEKIRDAG,MALKARA,KAVAKCESME,115689-24,TARLA,16570,UYGUN DEGIL,0.0,0.0,0.0,MALKARA,16.0,0.0,825.0,
97000,EDIRNE,MERKEZ,YILDIRIM BEYAZIT,84922-345,TARLA,1725,UYGUN DEGIL,0.0,0.0,0.0,EDIRNE,60.0,1094.0,5.0,
800000,KOCAELI,KARAMURSEL,PAZARKOY,56374-2849,TARLA,6011,UYGUN,0.0,0.0,0.0,KARAMURSEL,,,,
7300000,HATAY,ERZIN,ISTIKLAL,118553-61,CIFTLIK,40,,,,,,,,,
400000,ADIYAMAN,MERKEZ,FATIH,88981-1157,I_K,400,UYGUN,1.0,1.0,1.0,ADIYAMAN,1000.0,0.0,0.0,
23000,TEKIRDAG,SARAY,KURTDERE,115870-49,I_K,225,,,,,,,,1516.0,
95000,BURSA,MUDANYA,CEKRICE,97161-33,TARLA,410,UYGUN,1.0,1.0,1.0,MUDANYA,207.0,1.0,1.0,
990000,ISTANBUL,SILIVRI,KURFALLI,118168-21,TARLA,5256,,0.0,0.0,0.0,,,0.0,2039.0,
32000,ESKISEHIR,SIVRIHISAR,ELCIK,89507-158,TARLA,3040,,,,,,,,,
235000,AFYONKARAHISAR,MERKEZ,OSMAN GAZI,96250-186,I_K,350,UYGUN,0.0,0.0,0.0,,,,,
330000,ANTALYA,KEMER,ULUPINAR,38594-395,TARLA,2400,UYGUN,,,,KEMER,,,,
925000,IZMIR,KEMALPASA,29 EKIM,117461-261,BAHCE,11600,UYGUN,0.0,0.0,0.0,,,,,
750000,ISTANBUL,SARIYER,ZEKERIYAKOY,0-35927476,I_K,379,,,,,,,,,
2650000,MUGLA,MILAS,AKYOL,32811-2576,TARLA,9340,,0.0,0.0,0.0,MILAS,284.0,,,
140000,BALIKESIR,KEPSUT,AKCAKOY,92399-239,TARLA,3480,,0.0,0.0,0.0,KEPSUT,,,,
770000,HATAY,SAMANDAG,CEMAL GURSEL,8584-1907,BAHCE,667,UYGUN,0.0,0.0,0.0,SAMANDAG,,112.0,5.0,
1825000,IZMIR,MENEMEN,29 EKIM,78870-1074,I_K,906,UYGUN,0.0,0.0,0.0,MENEME1931,1931.0,,,
545000,ESKISEHIR,ODUNPAZARI,YENISOFCA,57739-1364,TARLA,2780,UYGUN,1.0,1.0,1.0,,196.0,,,
4300000,MUGLA,BODRUM,YALIKAVAK,95136-272,TARLA,12457,UYGUN,0.0,0.0,0.0,BODRUM,,672.0,59.0,
1000,ANKARA,ETIMESGUT,ASAGIYURTCU,43940-1283,K_T,2500,UYGUN,0.0,0.0,0.0,ETIMESGUT,600.0,,,12000.0
700000,KAYSERI,KOCASINAN,GOMEC,117916-21,TARLA,5393,UYGUN DEGIL,0.0,0.0,0.0,KOCASINAN,,0.0,476.0,
53000,ISTANBUL,CATALCA,FERHATPASA,8088-1733,TARLA,196,BILINMIYOR,,,,,,,,
2349000,TEKIRDAG,SULEYMANPASA,ASAGIKILICLI,692045-523,TARLA,66450,UYGUN,0.0,0.0,0.0,S.PASA,,,,
320000,ESKISEHIR,MAHMUDIYE,HAMIDIYE,4333-2007,TARLA,40000,UYGUN DEGIL,0.0,0.0,0.0,MAHMUDIYE,8.0,18.0,20.0,
340000,MUGLA,MENTESE,DOGAN,117494-121,I_K,1062,UYGUN DEGIL,0.0,0.0,0.0,MENTESE,,,,
275000,BURDUR,KARAMANLI,KILAVUZLAR,82595-1010,BAHCE,12400,,1.0,1.0,1.0,,,,,
242000,ANTALYA,DOSEMEALTI,YENIKOY,119339-65,I_K,325,,,,,,,,,
375000,BALIKESIR,GOMEC,KARAAGAC,98500-154,I_K,455,BILINMIYOR,0.0,0.0,0.0,GOMEC BELEDIYESI,,,,
60000,YALOVA,ARMUTLU,MECIDIYE,87282-1045,I_K,199,BILINMIYOR,0.0,0.0,0.0,ARMUTLU,,109.0,9.0,
79990,EDIRNE,LALAPASA,MERKEZ,64318-312,I_K,775,UYGUN,0.0,0.0,0.0,LALAPAS,100.0,101.0,3.0,
150000,BURSA,YENISEHIR,KIZILHISAR,80020-5,TARLA,6941,UYGUN,1.0,1.0,1.0,,,108.0,4.0,
6000000,ANKARA,ETIMESGUT,BAHCEKAPI,32722-3304,I_S,4500,,,,,,,,,
65000,AYDIN,DIDIM,AK - YENIKOY,90011-92,I_K,300,UYGUN,0.0,0.0,0.0,DIDIM,,0.0,0.0,
470000,KOCAELI,KARAMURSEL,YALAKDERE,56374-1920,I_K,2776,UYGUN,0.0,0.0,0.0,KARAMURSEL,,149.0,22.0,
2500000,KAHRAMANMARAS,ONIKISUBAT,YAMACTEPE,30777-1188,I_K,1820,UYGUN,0.0,0.0,0.0,ONIKISUBAT,1500.0,,,
970000,ISTANBUL,BUYUKCEKMECE,CELALIYE,115511-88,I_K,664,,,,,,,,,
399000,KOCAELI,KARTEPE,ACISU,95523-291,I_K,879,UYGUN,0.0,0.0,0.0,KARTEPE,,,,
210000,BALIKESIR,BURHANIYE,BOREZLI,51689-377,I_K,482,UYGUN,1.0,1.0,1.0,BURHANIYE,1.0,1.0,1.0,1000.0
65000,IZMIR,BORNOVA,YAKAKOY,92233-2153,BAHCE,300,,,,,,,,,
220000,KAYSERI,MELIKGAZI,GESI FATIH,86542-273,I_K,530,UYGUN DEGIL,1.0,1.0,1.0,MELIKGAZI,415.0,,,1500.0
4950000,ISTANBUL,SARIYER,ZEKERIYAKOY,10012-2669,I_K,930,UYGUN,0.0,0.0,0.0,SARIYER,5300.0,,,
2500000,MANISA,YUNUSEMRE,EVRENOS,34970-1727,I_S,2228,,0.0,0.0,0.0,,,,,
225000,MUGLA,MILAS,KEMIKLER,97047-232,ZEYTINLIK,5292,UYGUN DEGIL,0.0,0.0,0.0,MILAS,,128.0,38.0,
168000,TEKIRDAG,CORLU,HAVUZLAR,64979-41,I_K,240,UYGUN,0.0,0.0,0.0,CORLU,700.0,,,
25000,KAYSERI,KOCASINAN,KEMER,91360-110,BAG,223,,,,,,,8418.0,7.0,
1200000,AYDIN,DIDIM,AKBUK,118652-17,I_K,1169,UYGUN,0.0,0.0,0.0,DIDIM,,,,
1300000,CANAKKALE,MERKEZ,KEPEZ (CUMHURIYET),88682-554,BAHCE,2860,UYGUN,0.0,0.0,0.0,,455.0,,,
75000,KIRKLARELI,LULEBURGAZ,BUYUKKARISTIRAN (KUCUKKARISTIRAN),115493-15,I_K,283,,1.0,1.0,1.0,,,229.0,7.0,
110000,ANKARA,CANKAYA,KARATAS,47569-441,I_K,135,UYGUN DEGIL,0.0,0.0,0.0,CANKAYA,1116.0,29585.0,4.0,
