FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,TAPU_DURUMU,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYATI,ADA,PARSEL,KIRA_GETIRISI,TAKAS_BILINMIYOR,TAKAS_EVET,TAKAS_HAYIR,KAT_KARSILIGI_EVET,KAT_KARSILIGI_HAYIR,KREDIYE_UYGUNLUK_BILINMIYOR,KREDIYE_UYGUNLUK_UYGUN,KREDIYE_UYGUNLUK_UYGUN DEGIL
2750000,ISTANBUL,SILIVRI,KAVAKLI,101003-405,TARLA,5040,,,,,,,0,0,0,0,1,0,0,0
600000,DUZCE,AKCAKOCA,TAHIRLI,117468-55,BAHCE,5808,,AKCAKOCA BELEDIYESI,,,,,0,0,1,0,1,0,1,0
85000,KONYA,SELCUKLU,TATKOY,69317-428,BAHCE,716,MUSTAKIL PARSEL,SELCUKLU,,,,,0,1,0,0,1,0,0,1
250000,TEKIRDAG,SARKOY,TEPEKOY,35838-2552,BAG,6183,MUSTAKIL PARSEL,SARKOY,,278.0,7.0,,0,1,0,0,1,0,0,1
460000,IZMIR,KEMALPASA,YUKARIKIZILCA MERKEZ,74075-464,I_K,500,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
300000,MUGLA,MENTESE,AKKAYA,115931-69,TARLA,2150,,MENTESE,,,,,0,0,1,0,1,0,0,1
550000,MUGLA,ORTACA,DALAKLI,98715-219,I_K,503,MUSTAKIL PARSEL,ORTACA835,1003.0,,,,0,0,1,0,1,0,1,0
320000,IZMIR,TORBALI,ORTAKOY,98024-272,I_K,557,,,,,,,0,0,0,1,0,0,0,0
155000,MALATYA,BATTALGAZI,HANIMINCIFTLIGI,110592-62,I_K,1080,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,1,0,0
450000,MUGLA,MENTESE,KIRAN,116661-15,TARLA,401,,,,,,,0,0,0,0,1,0,0,0
147500,ANKARA,SINCAN,UCRET,93630-377,TARLA,4303,,,,,,,0,0,0,0,1,0,0,0
300000,CANAKKALE,LAPSEKI,UMURBEY (UMURBEY),692520-69,I_K,960,,,,,,,0,0,0,1,0,0,0,0
475000,HATAY,ANTAKYA,SERINYOL,109496-387,I_K,435,,,,,,,0,0,0,0,1,0,0,0
5250000,MUGLA,MARMARIS,SELIMIYE,9055-119,K_T,2300,MUSTAKIL PARSEL,MARMARIS,,,,,0,0,1,0,1,0,0,1
90000,KASTAMONU,INEBOLU,EVRENYE (EVRENYE),4271-171,BAHCE,590,MUSTAKIL PARSEL,INEBOLU,,153.0,25.0,,0,0,1,0,1,0,0,0
100000,ANTALYA,SERIK,ASAGIKOCAYATAK,9695-4861,TARLA,17,,,,,,,0,0,0,0,1,0,1,0
484000,ANTALYA,DOSEMEALTI,YESILBAYIR,121045-6,I_K,615,MUSTAKIL PARSEL,DOSEMEALTI,,,,,0,0,1,0,1,0,1,0
350000,MUGLA,MENTESE,BAYIR,115910-43,CIFTLIK,7345190,,,,,,,0,0,0,0,1,0,0,0
310000,MANISA,SALIHLI,DERBENT,117627-27,TARLA,31000,,,,,,,0,0,0,0,1,0,0,0
200000,BURSA,INEGOL,KAYAPINAR,121062-5,TARLA,4000,,,,,,,0,0,0,0,1,0,0,0
450000,ANTALYA,KONYAALTI,GEYIKBAYIRI,118409-27,TARLA,7309,MUSTAKIL PARSEL,KONYAALTI,,450.0,1.0,,0,0,1,0,1,0,1,0
130000,ANKARA,ETIMESGUT,YAPRACIK,7090-7526,I_K,125,HISSELI TAPU,,,49942.0,2.0,,0,0,1,0,1,0,0,0
250000,IZMIR,GAZIEMIR,MENDERES,115998-147,BAHCE,500,,,,,,,0,0,0,1,0,0,0,0
4500000,ANKARA,CANKAYA,ALACAATLI,49714-658,I_K,4410,,CANKAYA,,60917.0,2.0,,0,1,0,1,0,0,0,0
2750000,MUS,MERKEZ,YESILCE,48529-715,TARLA,22000,,,,,,,0,0,0,0,1,0,0,0
10000000,ANKARA,PURSAKLAR,FATIH,32645-1679,I_K,5000,MUSTAKIL PARSEL,PURSAKLAR,,,,,0,1,0,1,0,0,1,0
21300000,ISTANBUL,ARNAVUTKOY,BALABAN,117374-80,CIFTLIK,21500,MUSTAKIL PARSEL,ARNAVUTKOY,995.0,,,,0,0,1,0,1,0,1,0
300000,KIRKLARELI,LULEBURGAZ,AHMETBEY (DERE),87184-234,TARLA,4624,MUSTAKIL PARSEL,AHMETBEY,65.0,176.0,6.0,,0,0,1,0,1,0,1,0
575000,BURSA,INEGOL,AKHISAR,90680-425,I_K,1049,,,,,,,0,0,0,0,1,0,0,0
175000,BURSA,MUSTAFAKEMALPASA,GULLUCE,51334-527,TARLA,4000,MUSTAKIL PARSEL,M.KEMALPASA,44.0,0.0,234.0,,0,1,0,0,1,1,0,0
1080000,TEKIRDAG,SULEYMANPASA,NUSRATLI,118555-2,I_T,14450,MUSTAKIL PARSEL,SULEYMANPASA,,,400.0,5000.0,0,1,0,0,1,0,1,0
65000,BALIKESIR,GOMEC,KEMALPASA,112478-145,ZEYTINLIK,1800,HISSELI TAPU,,,,,,0,0,0,0,1,0,0,0
40000,BALIKESIR,SUSURLUK,ALIBEY,88532-583,TARLA,42000,MUSTAKIL PARSEL,SUSURLUK,40.0,114.0,16.0,1500.0,0,0,1,0,1,1,0,0
545000,IZMIR,MENDERES,OGLANANASI CUMHURIYET,117574-53,I_K,767,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,1,0,0
3700000,IZMIR,TIRE,ISIKLAR,98847-64,CIFTLIK,30000,,,,,,,0,0,0,0,1,0,0,0
155000,ISTANBUL,SILIVRI,BALABAN,39113-5016,I_K,200,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,0,0
50000,KARAMAN,MERKEZ,PASABAGI,100304-245,I_K,808,,,,,,,0,0,0,0,1,0,0,0
151900,CANAKKALE,BIGA,CESMEALTI,51785-77,I_K,434,,,130.0,,6619.0,,0,0,0,1,0,0,0,0
75000000,ISTANBUL,EYUPSULTAN,MIMAR SINAN,118190-19,I_K,8590,,,,,,,0,0,0,0,1,0,1,0
66000,ANKARA,CUBUK,AGILCIK,93630-404,TARLA,2380,,CUBUK BELEDIYESI,27.0,0.0,0.0,,0,0,0,1,0,0,0,0
25000,EDIRNE,UZUNKOPRU,MUHACIRKADI,114045-35,BAHCE,1204,,,,,,,0,0,0,0,1,0,0,0
36000000,ANTALYA,AKSU,ALTINTAS,56735-2057,I_K,13952,MUSTAKIL PARSEL,AKSU,,,,,0,0,0,0,1,0,0,0
80000,EDIRNE,UZUNKOPRU,MALKOC,83231-3128,TARLA,5600,,,,,,,0,0,0,0,1,0,0,0
500000,BURSA,GEMLIK,ADLIYE,81102-167,BAHCE,557,MUSTAKIL PARSEL,GEMLIK,,0.0,1372.0,,0,0,1,1,0,0,1,0
800000,SAMSUN,LADIK,AKPINAR,118058-80,I_K,868,MUSTAKIL PARSEL,LADIK,922.0,507.0,13.0,,0,0,1,1,0,0,1,0
135000,BALIKESIR,KARESI,KAYABEY,109002-30,I_K,174,MUSTAKIL PARSEL,KARESI,775.0,,,,0,0,1,0,1,0,1,0
950000,EDIRNE,MERKEZ,KOSENCIFTLIGI,107275-197,TARLA,38000,MUSTAKIL PARSEL,,,0.0,895.0,,0,0,0,0,1,1,0,0
21500,EDIRNE,MERIC,KARAYUSUFLU,77619-401,TARLA,2821,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,1,0,0
1250000,AMASYA,MERZIFON,YOLUSTU,114858-107,TARLA,64220,,,,,,,0,0,0,0,1,0,0,0
105000,KIRKLARELI,BABAESKI,KURTULUS,111164-150,I_K,264,,,,,,,0,0,0,0,1,0,0,0
185000,CANAKKALE,AYVACIK,YESILYURT,56765-823,ZEYTINLIK,2600,,,,,,,0,0,0,0,1,0,0,0
13500000,IZMIR,CESME,CIFTLIK,119397-67,T_A,5546,,CESME,2254.0,,,,0,0,1,0,1,0,1,0
650000,IZMIR,KARABURUN,HASSEKI,73953-589,BAHCE,1133,MUSTAKIL PARSEL,KARABURUN,,,,,0,0,1,0,1,0,1,0
190000,MERSIN(ICEL),TARSUS,TAKBAS,108849-392,I_K,322,,,,,,,0,0,0,0,1,0,0,0
300000,IZMIR,ALIAGA,YENISAKRAN,116505-105,I_K,300,MUSTAKIL PARSEL,ALIAGA,1000.0,,,,0,1,0,0,1,0,1,0
450000,IZMIR,MENEMEN,YAYLA,60356-925,TARLA,3465,,,,,,,0,0,0,0,1,0,0,0
315000,SAMSUN,ALACAM,YUKARISOGUKCAM,113941-158,I_K,3900,,,,,,,0,0,0,0,1,0,0,0
1000000,IZMIR,TORBALI,ORTAKOY,102474-296,BAG,11318,MUSTAKIL PARSEL,TORBALI,,,,,0,0,1,0,1,0,1,0
155000,KIRKLARELI,LULEBURGAZ,ERTUGRUL,116552-61,M_A,880,MUSTAKIL PARSEL,LULEBURGAZ,,,,,0,1,0,1,0,1,0,0
600000,KIRKLARELI,LULEBURGAZ,8 KASIM,110801-28,TARLA,14890,MUSTAKIL PARSEL,OZ YUREK,40.0,193.0,1.0,,0,1,0,0,1,0,1,0
900000,DENIZLI,MERKEZEFENDI,YENISAFAK,50068-617,I_K,670,MUSTAKIL PARSEL,MERKEZEFENDI,1343.0,,,,0,0,1,0,1,0,1,0
220000,KIRKLARELI,LULEBURGAZ,AYVALI,119532-40,TARLA,7140,,,,,,,0,0,0,0,1,0,0,0
600000,YALOVA,CIFTLIKKOY,KABAKLI,92386-16,TARLA,6100,MUSTAKIL PARSEL,TASKOPRU,100.0,,,,0,1,0,0,1,0,1,0
419900,HATAY,HASSA,DEMREK,93711-74,TARLA,14200,MUSTAKIL PARSEL,HASSA,33.0,,,,0,0,1,0,1,1,0,0
1800000,SAKARYA,SAPANCA,ILMIYE,53687-355,I_K,3000,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
1054000,ISTANBUL,BEYKOZ,RIVA,34266-104,I_K,527,MUSTAKIL PARSEL,BEYKOZ,,,1327.0,,0,0,1,0,1,0,1,0
68000,ANKARA,SINCAN,MEVLANA,4384-6172,I_K,75,HISSELI TAPU,,1.0,100586.0,1.0,1.0,0,0,1,1,0,0,1,0
750000,ANTALYA,ALANYA,HOCALAR,118707-75,TARLA,6700,MUSTAKIL PARSEL,ALANYA,100.0,0.0,0.0,2000.0,0,1,0,0,1,0,0,1
215000,ANKARA,CUBUK,ESENBOGA MERKEZ,113584-15,I_K,574,MUSTAKIL PARSEL,CUBUK,374.0,237.0,8.0,,0,0,0,1,0,0,1,0
15000,CANAKKALE,GELIBOLU,YENIKOY,119105-2,TARLA,15,,,,,,,0,0,0,0,1,0,0,0
3800000,ANKARA,SINCAN,HISARLIKAYA,1249-1550,CIFTLIK,63000,MUSTAKIL PARSEL,SINCAN,55.0,188.0,157.0,,0,0,1,0,1,0,0,1
85000,MUGLA,MILAS,KALINAGIL,54899-2480,ZEYTINLIK,6183,MUSTAKIL PARSEL,MILAS,,,,,0,0,1,0,1,0,0,1
150000,HATAY,ANTAKYA,ACIKDERE,73154-782,TARLA,4280,MUSTAKIL PARSEL,ANTAKYA,150000.0,,,,0,0,1,0,1,0,1,0
16000000,BALIKESIR,AYVALIK,KUCUKKOY,102235-63,I_K,10000,MUSTAKIL PARSEL,AYVALIK,,,,65000.0,0,0,1,0,1,0,1,0
500000,MERSIN(ICEL),SILIFKE,CANBAZLI,112447-120,TARLA,48250,MUSTAKIL PARSEL,CAMBAZLIDA,48250.0,106.0,255.0,,0,0,1,0,1,0,1,0
100000,ANKARA,CUBUK,YAZIR,113584-46,TARLA,2000,HISSELI TAPU,,50.0,130.0,5.0,,0,1,0,0,1,0,0,1
185000,CANAKKALE,MERKEZ,MUSAKOY,90184-108,I_K,369,,,,,,,0,0,0,0,1,0,0,0
990000,KOCAELI,IZMIT,DAGKOY,103246-426,TARLA,4402,,,,,,,0,0,0,0,1,0,0,0
950000,ISPARTA,MERKEZ,CUNUR,118477-111,TARLA,3232,,,,,,,0,0,0,0,1,0,0,0
680000,KIRKLARELI,DEMIRKOY,YIGITBASI,103830-40,CIFTLIK,6000,,,,,,,0,0,0,0,1,0,0,0
351000,ISTANBUL,SILIVRI,FENER,49381-312,TARLA,1800,MUSTAKIL PARSEL,SILIVRI,195.0,,2398.0,,0,0,1,0,1,0,0,0
4850000,ISTANBUL,BEYKOZ,YAVUZ SELIM,79202-408,M_A,3300,MUSTAKIL PARSEL,BEYKOZ,1.8,1725.0,10.0,,0,0,1,0,1,0,0,0
1500000,CANAKKALE,AYVACIK,BALABANLI,38703-810,I_K,9277,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
3200000,ANKARA,GOLBASI,INCEK,14074-1087,I_K,3616,HISSELI TAPU,CANKAYA,885.0,29943.0,2.0,,0,0,0,0,1,0,0,0
500000,ORDU,UNYE,GOLEVI,108989-16,I_K,463,MUSTAKIL PARSEL,UNYE,,,,,0,0,0,0,1,0,1,0
280000,MUGLA,MENTESE,BAYIR,110093-220,TARLA,6000,,,,,,,0,0,0,0,1,0,0,0
75000,ANKARA,GOLBASI,DIKILITAS,84401-750,BAHCE,507,,,,,,,0,0,0,0,1,0,0,0
320000,TEKIRDAG,ERGENE,VAKIFLAR,89034-168,I_K,400,HISSELI TAPU,VAKIFLAR,,122.0,8.0,,0,0,1,1,0,0,1,0
1500000,KIRIKKALE,CELEBI,KARAHACILI,17197-1751,BAHCE,18000,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,0,0,0
1500000,KARAMAN,MERKEZ,BAHCELIEVLER,88819-23,TARLA,10000,,,,,,,0,0,0,0,1,0,0,0
465000,MUGLA,MILAS,AVSAR,78870-1091,TARLA,20000,MUSTAKIL PARSEL,MILAS,23.0,,,,0,0,1,0,1,0,1,0
150000,ANKARA,GOLBASI,TOPAKLI,5697-989,BAHCE,1000,TAHSIS,GOLBASI,120000.0,115364.0,207.0,,0,1,0,0,1,0,0,1
585000,IZMIR,KEMALPASA,ASAGIKIZILCA,120739-24,BAHCE,3500,MUSTAKIL PARSEL,KEMALPASA,,,,,0,0,1,0,1,0,1,0
150000,MERSIN(ICEL),SILIFKE,KARAKAYA,97522-145,BAHCE,5500,MUSTAKIL PARSEL,SILIFKE,,0.0,1037.0,,0,0,1,0,1,0,1,0
300000,ANKARA,AKYURT,BUGDUZ,68764-943,I_S,1200,HISSELI TAPU,AKYURT,250.0,,,,0,0,1,0,1,0,1,0
400000,MERSIN(ICEL),SILIFKE,GOKSU,39623-1639,I_K,293,,,,,,,0,0,0,1,0,0,0,0
225000,KARABUK,SAFRANBOLU,KARIT,14442-33,I_K,1600,MUSTAKIL PARSEL,,,,,,0,0,0,0,1,0,1,0
335000,BALIKESIR,BURHANIYE,SARKOY,119173-70,ZEYTINLIK,16840,,,,,,,0,0,0,0,1,0,0,0
6500000,ISTANBUL,BEYKOZ,RIVA,36217-326,I_K,2600,MUSTAKIL PARSEL,BEYKOZ,,,678.0,,0,0,1,0,1,0,0,0
275000,ANTALYA,KEPEZ,ODABASI,118389-55,I_K,400,MUSTAKIL PARSEL,KEPEZ,,,,,0,0,1,0,1,1,0,0
70000,DENIZLI,BAKLAN,GURLUK,111300-173,TARLA,3845,MUSTAKIL PARSEL,BAKLAN,175.0,0.0,8729.0,,0,0,1,0,1,0,1,0
2000000,AYDIN,EFELER,KIZILCAKOY,40601-551,TARLA,9880,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,0,0
130000,BALIKESIR,KARESI,YAYLABAYIR,100370-496,TARLA,13000,,,,,,,0,0,0,1,0,0,0,0
1110000,IZMIR,NARLIDERE,ATATURK,55995-1488,I_K,210,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,0,0
1750000,SAMSUN,ATAKUM,ALANLI,119222-32,M_A,950,MUSTAKIL PARSEL,ATAKUM,2000.0,,,,0,0,1,0,1,1,0,0
44000,IZMIR,BAYINDIR,KARAHAYIT,107094-114,BAHCE,200,,,,,,,0,0,0,0,1,0,0,0
325000,ANTALYA,MANAVGAT,BUCAKSEYHLER,96075-330,TARLA,2430,,,,,,,0,0,0,0,1,0,0,0
205000,ANKARA,MAMAK,UREGIL,34887-362,I_K,400,,MAMAK,500.0,51294.0,5.0,,0,0,0,0,1,0,0,0
360000,SAKARYA,AKYAZI,YAHYALI,98237-468,I_K,2160,MUSTAKIL PARSEL,AKYAZI,,,,,0,0,0,0,1,0,0,1
300000,DUZCE,MERKEZ,YAKA,105478-266,I_K,2950,,,,,327.0,,0,0,1,1,0,0,0,0
280000,BURSA,MUDANYA,SOGUTPINAR,73952-182,TARLA,2439,,MUDANYA,115.0,,,,0,0,0,0,1,0,1,0
60000,TEKIRDAG,SARAY,KAVACIK,120462-8,TARLA,510,,,,,,,0,0,0,1,0,0,0,0
299000,ISPARTA,MERKEZ,BOZANONU,118477-116,BAHCE,3310,,,,,,,0,0,0,0,1,0,0,0
700000,ANKARA,CANKAYA,BEYTEPE,4018-3890,I_K,400,MUSTAKIL PARSEL,CANKAYA,,,,,0,0,1,0,1,0,1,0
1500000,CANAKKALE,MERKEZ,SALIHLER,1421-487,I_K,15000,,,,,,,0,0,0,0,1,0,0,0
700000,CANAKKALE,LAPSEKI,GAZI SULEYMAN PASA,66966-181,TARLA,6846,MUSTAKIL PARSEL,LAPSEKI,,106.0,62.0,,0,1,0,1,0,0,1,0
115000,KIRKLARELI,LULEBURGAZ,AYVALI,119532-39,TARLA,3950,,,,,,,0,0,0,0,1,0,0,0
950000,BURSA,YILDIRIM,SAMANLI,45982-744,OZEL_K,800,HISSELI TAPU,,,,,,0,0,1,0,1,0,1,0
260000,KOCAELI,KARAMURSEL,AVCIKOY,102550-57,TARLA,4087,MUSTAKIL PARSEL,KARAMURSEL,65.0,256.0,7.0,,0,0,1,0,1,0,1,0
230000,ANKARA,POLATLI,SENTEPE,116408-472,BAHCE,2287,MUSTAKIL PARSEL,POLATLI BELEDIYESI,,,,,0,0,1,0,1,0,1,0
1100000,ISTANBUL,ARNAVUTKOY,ISLAMBEY,1799-550,M_A,2016,MUSTAKIL PARSEL,ARNAVUTKOY,,,648.0,,0,1,0,0,1,0,0,1
41000,CORUM,MERKEZ,ELMALI,119004-21,BAG,480,,,,,,,0,0,0,0,1,0,0,0
4500000,RIZE,MERKEZ,DAGINIKSU,116429-42,I_K,2800,,,,,,,0,0,0,0,1,0,0,0
340000,KOCAELI,GOLCUK,YUKARI,692368-227,BAHCE,1434,,,,,,,0,0,0,0,1,0,0,0
550000,TRABZON,ARSIN,YESILYALI,83781-48,BAHCE,6044,,ARSIN,,,,,0,0,1,0,1,0,0,0
40000,MUGLA,MILAS,KALINAGIL,54899-2965,TARLA,1600,MUSTAKIL PARSEL,MILAS,,,,,0,0,1,0,1,0,0,1
450000,ANKARA,ETIMESGUT,FEVZIYE,86604-5064,TARLA,4500,HISSELI TAPU,ETIMESGUT,100.0,,,,0,0,1,1,0,0,1,0
1200000,ANKARA,GOLBASI,DIKILITAS,18203-126,TARLA,50000,MUSTAKIL PARSEL,GOLBASI BELEDIYESI,24.0,,,,0,0,0,0,1,0,1,0
100000,KAYSERI,TALAS,BASAKPINAR,100242-150,TARLA,2800,,,,,,,0,0,0,0,1,0,0,0
850000,KAYSERI,DEVELI,GUNEYASAGI,116873-56,TARLA,54977,,,,,,,0,0,0,0,1,0,0,0
485000,HATAY,DEFNE,BALLIOZ,57683-940,I_K,630,MUSTAKIL PARSEL,DEFNE,,,,,0,0,1,0,1,0,1,0
1028000,TEKIRDAG,MURATLI,BALLIHOCA,64229-557,TARLA,27800,,,,,,,0,0,0,0,1,0,1,0
97000,ERZINCAN,MERKEZ,CEVIZLI,119865-27,TARLA,330963,MUSTAKIL PARSEL,ERZINCAN,29.0,132.0,13.0,,0,1,0,0,1,0,1,0
275000,ANKARA,POLATLI,SEHITLIK,52250-813,I_K,395,,,,,,,0,0,0,0,1,0,0,0
115000,KARAMAN,MERKEZ,PINARBASI,100304-300,TARLA,6145,MUSTAKIL PARSEL,,,121.0,482.0,,0,1,0,0,1,1,0,0
70000,BALIKESIR,BANDIRMA,OMERLI,71579-884,TARLA,973,MUSTAKIL PARSEL,BANDIRMA,,,,,0,0,1,0,1,0,1,0
7000000,MUGLA,BODRUM,BITEZ,9293-2200,BAHCE,5400,,,,,,,0,0,0,0,1,0,0,0
68000,BURSA,KESTEL,LUTFIYE,118056-40,TARLA,391,,,,,,,0,0,0,0,1,0,0,0
800000,BALIKESIR,HAVRAN,TEKKE,109561-99,BAHCE,12000,,HAVRAN BELEDIYESI,,,,,0,0,0,0,1,0,0,0
275000,CANAKKALE,LAPSEKI,YENICEKOY,78920-273,TARLA,1657,MUSTAKIL PARSEL,LAPSEKI BELEDIYESI,,135.0,2.0,,0,0,1,0,1,0,1,0
160000,BURSA,INEGOL,AKINCILAR,115360-23,TARLA,5000,MUSTAKIL PARSEL,INEGOL,32000.0,120.0,6.0,,0,0,0,0,1,0,0,0
145000,KIRKLARELI,PINARHISAR,EVCILER,120157-33,TARLA,1815,MUSTAKIL PARSEL,PINARHISAR,,113.0,70.0,,0,1,0,1,0,0,1,0
46000,HATAY,ALTINOZU,ENEK,73297-3041,ZEYTINLIK,1012,BILINMIYOR,ALTINOZU,39.0,303.0,58.0,,0,1,0,0,1,1,0,0
495000,MUGLA,MILAS,BOGAZICI,89944-281,I_K,600,MUSTAKIL PARSEL,MILAS,,1.0,1.0,,0,0,1,0,1,0,1,0
315000,MUGLA,MILAS,KAYADERE,120926-1,TARLA,20000,,,,,,,0,0,0,0,1,0,0,0
150000,MUGLA,MENTESE,ALGI,100049-72,TARLA,4360,,,,,,,0,0,0,0,1,0,0,0
144500,CANAKKALE,LAPSEKI,CARDAK (GAZIYAKUPBEY),120086-34,I_K,289,,,,342.0,280.0,,0,1,0,0,1,0,0,0
143000,KONYA,MERAM,BOTSA,68123-1609,BAHCE,636,MUSTAKIL PARSEL,MERAM,,0.0,0.0,,0,0,1,0,1,0,1,0
235000,ORDU,UNYE,YUCELER,108991-140,I_K,445,,,,,,,0,0,0,0,1,0,0,0
3400000,IZMIR,DIKILI,BADEMLI,57699-1737,ZEYTINLIK,7900,MUSTAKIL PARSEL,DIKILI,400.0,260.0,2.0,,0,0,1,0,1,0,1,0
7900,ANKARA,POLATLI,KARGALI,111966-120,TARLA,230,,,,,,,0,0,0,1,0,0,0,0
330000,BALIKESIR,EDREMIT,GURE,110800-159,I_K,354,MUSTAKIL PARSEL,EDREMIT,,765.0,1.0,,0,0,1,0,1,0,1,0
995000,IZMIR,MENEMEN,YAYLA,60356-675,TARLA,7600,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
325000,KAYSERI,BUNYAN,KOPRUBASI,113783-164,TARLA,26600,,,,,,,0,0,0,0,1,0,0,0
325000,ANTALYA,ELMALI,BAYRALAR,109095-70,TARLA,3700,,ELMALI BELEDIYESI,,,,,0,0,0,0,1,0,0,0
1800000,TEKIRDAG,SARAY,CAYLA,83231-3130,TARLA,1800,,,,,,,0,0,0,0,1,0,0,0
6440000,HATAY,ISKENDERUN,BUYUKDERE,78396-296,I_K,3220,MUSTAKIL PARSEL,ARSUZ,,,,,0,0,1,0,1,0,1,0
650000,ANTALYA,DOSEMEALTI,CIPLAKLI,80174-3021,K_T,500,,,,,,,0,0,0,0,1,0,0,0
120000,BURSA,OSMANGAZI,CAGLAYAN,68629-1340,TARLA,706,MUSTAKIL PARSEL,OSMANGAZI,,,,,0,0,1,0,1,0,0,0
3750000,MERSIN(ICEL),SILIFKE,ARKUM,91160-232,TARLA,40600,HISSELI TAPU,,,,,,0,0,1,0,1,0,1,0
248000,CANAKKALE,BIGA,GOKTEPE,110039-19,TARLA,6861,MUSTAKIL PARSEL,BIGA,,139.0,8.0,,0,1,0,0,1,0,1,0
200000,ANKARA,ETIMESGUT,ASAGIYURTCU,38136-2016,T_K,60710,HISSELI TAPU,ETIMESGUT,,62549.0,1.0,,0,0,1,0,1,0,0,1
120000,ANTALYA,ALANYA,SIHLAR,114402-75,TARLA,1204,,,,,,,0,0,0,0,1,0,0,0
200000,BALIKESIR,GONEN,ILICAK,30416-800,TARLA,7800,,,,,,,0,0,0,0,1,0,0,0
270000,BARTIN,MERKEZ,AGDACI,90957-214,I_K,850,,,,,,,0,0,0,0,1,0,0,0
7000000,MUGLA,MILAS,OREN,83524-102,TARLA,3965,MUSTAKIL PARSEL,MILAS,,,,,0,0,1,0,1,0,1,0
150000,ANKARA,ELMADAG,KUSCUALI,81538-99,TARLA,16925,,,,,,,0,0,0,0,1,0,0,0
169000,KOCAELI,KANDIRA,AGACAGIL,116101-16,TARLA,1480,MUSTAKIL PARSEL,KANDIRA,,0.0,0.0,,0,1,0,0,1,0,0,0
427000,BURSA,MUSTAFAKEMALPASA,KOSUBOGAZI,94652-319,TARLA,15800,MUSTAKIL PARSEL,MUSTAFAKEMALPASA,,,,,0,0,1,0,1,0,0,0
720000,ADIYAMAN,MERKEZ,BUYUKKAVAKLI,114023-106,TARLA,4500,MUSTAKIL PARSEL,ADIYAMAN,160000.0,0.0,0.0,,0,0,1,0,1,0,1,0
325000,BURSA,KESTEL,BABASULTAN,93329-491,BAHCE,5939,,,,,,,0,0,0,0,1,0,0,0
425000,IZMIR,MENEMEN,CALTI,61820-790,CIFTLIK,35000,,,,,,,0,0,0,1,0,0,0,0
210000,ESKISEHIR,TEPEBASI,SAKINTEPE,108178-12,TARLA,7200,MUSTAKIL PARSEL,,,,,,0,0,1,0,1,0,1,0
200000,EDIRNE,IPSALA,YAPILDAK,99798-200,TARLA,18000,MUSTAKIL PARSEL,EDIRNE,11.0,118.0,13.0,1800.0,0,0,1,0,1,0,1,0
175000,ANTALYA,ALANYA,MAHMUTSEYDI,78569-87,BAHCE,2672,,,,,,,0,0,0,0,1,0,0,0
60000,KIRKLARELI,LULEBURGAZ,AYVALI,119532-38,TARLA,1950,,,,,,,0,0,0,0,1,0,0,0
850000,BALIKESIR,AYVALIK,ALTINOVA,24701-5994,TARLA,5000,MUSTAKIL PARSEL,AYVALIK BELEDIYESI,,,,,0,0,1,0,1,0,1,0
700000,MUGLA,YATAGAN,DERE,63424-902,I_K,560,,,,,,,0,0,0,1,0,0,0,0
600000,KOCAELI,KORFEZ,ILIMTEPE,50906-467,I_K,1200,MUSTAKIL PARSEL,KORFEZ,500.0,2039.0,8.0,,0,0,1,0,1,0,1,0
625000,ANKARA,PURSAKLAR,MERKEZ,71881-270,I_K,400,,PURSAKLAR,,,,,0,0,0,1,0,0,0,0
150000,KONYA,MERAM,PAMUKCU,120200-11,BAHCE,1500,HISSELI TAPU,MERAM,100.0,39127.0,37.0,,0,1,0,1,0,0,0,1
280000,KIRKLARELI,LULEBURGAZ,ERTUGRUL,117871-15,TARLA,8000,MUSTAKIL PARSEL,LULEBURGAZ,,0.0,3725.0,,0,1,0,0,1,0,0,1
1000000,AKSARAY,MERKEZ,HASAS,692542-270,I_K,927,,,,,,,0,0,0,0,1,0,0,0
5220000,IZMIR,URLA,ZEYTINELI,55995-1752,I_K,32613,MUSTAKIL PARSEL,,,,,,0,1,0,0,1,0,1,0
2400000,ANTALYA,MANAVGAT,ASAGI PAZARCI,111789-102,I_K,830,MUSTAKIL PARSEL,,3000.0,1.0,1.0,111.0,0,0,1,1,0,0,1,0
160000,ISTANBUL,SILIVRI,BALABAN,90758-33,I_K,780,,,,,,,0,0,0,0,1,0,0,0
145000,HATAY,ANTAKYA,SARAYKENT,119790-94,I_K,135,MUSTAKIL PARSEL,ANTAKYA,1074.0,0.0,2673.0,500.0,0,0,1,0,1,0,1,0
