FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYATI,ADA,PARSEL,KIRA_GETIRISI
220000,Aydın,KuSadası,KIrazlı,51582-2191,Tarla,1317,Uygun,MUstakIl Parsel,Hayır,Hayır,KUSADASI,,121,22,
1700000,Kastamonu,Merkez,GOlkOy,120971-11,Tarla,4000,Uygun,BIlInmIyor,Hayır,Hayır,Kastamonu BeledIyesI,425,161,63,
115000,Hatay,Kırıkhan,GazI,116288-78,Imarlı - Konut,303,,,,Hayır,,,,,
3250000,Hatay,Iskenderun,Mustafa Kemal,109038-7,Okul (EGItIm TesIsI),15250,Uygun,MUstakIl Parsel,Hayır,Hayır,ISKENDERUN,,,,
500000,GIresun,KeSap,Fındıklı,111639-79,Konut+TIcaret,1500,Uygun,MUstakIl Parsel,Hayır,Hayır,KESAP,50,936,456,2000
200000,Canakkale,GelIbolu,BayırkOy,84164-326,Tarla,1226,,MUstakIl Parsel,Hayır,Hayır,,,212,1,
180000,TekIrdaG,SUleymanpaSa,Barbaros,80704-1741,Imarlı - Konut,438,Uygun,MUstakIl Parsel,Hayır,Evet,,,,,
1600000,TekIrdaG,Ergene,VelImeSe,82667-645,Imarlı - SanayI,5000,,,,Hayır,,,,,
60000,EdIrne,UzunkOprU,DanISment,118648-44,Tarla,5300,Uygun,MUstakIl Parsel,Hayır,Hayır,UZUNKOPRU,11,0,146,500
1092000,OsmanIye,BahCe,YeSIl Yurt,94210-301,Imarlı - Konut,3122,,,,Evet,,,,,
1350000,Istanbul,KaGıthane,CelIktepe,117302-49,Imarlı - Konut,110,,,,Evet,KaGıthane,,9596,28,21000
175000,Antalya,DOSemealtı,Bıyıklı,89150-148,Imarlı - Konut,406,,,,Hayır,,,,,
190000,Bursa,IznIk,GOllUce,66001-226,ZeytInlIk,3400,,,,Evet,,,,,
220000,TekIrdaG,Ergene,Bakırca,36069-345,Imarlı - Konut,696,Uygun,MUstakIl Parsel,Hayır,Hayır,,696,0,2064,
75000,Konya,SelCuklu,AkSemsettIn,63450-94,Imarlı - Konut,442,Uygun,HIsselI Tapu,Hayır,Hayır,SELCUKLU,610,16763,1,
2200000,TekIrdaG,Corlu,TUrkgUcU OSB,114899-22,Imarlı - TIcarI,991,,,,Hayır,,,,,
685000,IzmIr,Bergama,Yukarıbey,95191-147,CIftlIk,35250,,MUstakIl Parsel,,Hayır,BERGAMA,,,,
205000,BalıkesIr,GOnen,AkCapınar,67944-247,Tarla,10700,Uygun,MUstakIl Parsel,Evet,Hayır,,,,91,
160000,Ankara,EtImesgut,YukarıyurtCu,86604-3971,Imarlı - Konut,350,Uygun,HIsselI Tapu,Hayır,Evet,ETIMESGUT,450,62616,,
11000000,Ankara,GOlbaSı,OGulbey,25511-6867,Tarla,106000,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,,,,,
6000000,KocaelI,Gebze,Mevlana,46877-865,Imarlı - TIcarI,945,Uygun,MUstakIl Parsel,Hayır,Hayır,GEBZE,,,,3900
685000,Samsun,Atakum,BUyUkkolpınar,92198-236,Imarlı - Konut,754,,MUstakIl Parsel,Evet,Evet,Atakum,,,,
99000,Van,EdremIt,Elmalık,109673-260,Imarlı - Konut,500,,,,Hayır,,,,,
850000,Ankara,GOlbaSı,Incek,69702-553,Imarlı - Konut,1000,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,,,,,
2850000,Antalya,GazIpaSa,Beyrebucak,120996-6,BahCe,10000,Uygun,MUstakIl Parsel,Hayır,Hayır,GazIpaSa,260,,,
980000,IzmIr,TIre,Kahrat,99691-3487,Tarla,3404,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,TIRE,287,115,4,2000
695000,KocaelI,DIlovası,TavSancıl,0-36319306,Imarlı - Konut,500,Uygun,MUstakIl Parsel,Evet,Hayır,KocaelI/DILOVASI,1350,488,1,
73000,Hatay,AltınOzU,Yunushanı,109496-311,ZeytInlIk,2772,Uygun,MUstakIl Parsel,,Hayır,ALTINOZU,,140,63,
75000,Sakarya,Geyve,Hacıosmanlar,117076-23,Tarla,4636,,,,Hayır,,,,,
500000,Tokat,Turhal,DOkmetepe,89213-96,Tarla,10000,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
10000000,Adana,Ceyhan,HamItbey,117052-112,Tarla,500000,,,,Hayır,,,,,
750000,IzmIr,Menemen,MermerlI,89699-328,ZeytInlIk,8500,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
1470000,MuGla,DatCa,MesudIye,116017-24,ZeytInlIk,2669,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,DATCA,,248,21,
475000,Antalya,DOSemealtı,BademaGacı,117906-32,Tarla,5940,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
365000,MuGla,Bodrum,YenIkOy Karaova,14535-5336,Imarlı - Konut,480,Uygun,MUstakIl Parsel,Hayır,Evet,bodrum,,0,0,
13500000,MersIn(ICel),Tarsus,MahmutaGa,108596-190,Imarlı - SanayI,26490,,MUstakIl Parsel,,Evet,Tarsus,510,,,
405000,Ankara,SIncan,YenIhIsar,48228-1823,Imarlı - Konut,1470,Uygun,MUstakIl Parsel,,Evet,SINCAN,,,,
119000,ManIsa,AkhIsar,Kapaklı,119726-121,ZeytInlIk,3500,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,akhIsar,,0,0,
255000,Ordu,PerSembe,Kaleyaka,84716-101,Imarlı - Konut,543,,,,Hayır,perSembe,,,367,
275000,ManIsa,Saruhanlı,Bahadır,100373-71,ZeytInlIk,12135,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,SARUHANLI,27,0,295296,
35000000,MuGla,KOyceGIz,EkIncIk,117838-36,Tarla,40000,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,KOYCEGIZ,,,,
17500000,IzmIr,Menderes,GOrece CumhurIyet,51442-1018,"Depo, Antrepo IzInlI",20000,,,,Hayır,,,,,
50000,IzmIr,TIre,DerebaSı,107094-116,BahCe,230,,,,Hayır,,,,,
1404000,GazIantep,SahInbey,Akbulut,26684-566,Tarla,18720,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,,75,,,
750000,ManIsa,SalIhlI,Durasıllı,117627-49,Tarla,9280,,,,Hayır,,,,,
875000,Yalova,Altınova,Hersek,35076-2020,Imarlı - Konut,2180,Uygun,MUstakIl Parsel,Hayır,Hayır,altınova,,,,1500
80000,Ankara,Cubuk,IkIpınar,113584-42,BaG,4816,Uygun,MUstakIl Parsel,Hayır,Hayır,,16,126,7,
230000,DenIzlI,Pamukkale,DelIktaS,113032-34,Imarlı - Konut,290,Uygun,MUstakIl Parsel,Hayır,Hayır,Pamukkale,,,,
385000,Ordu,PerSembe,Kaleyaka,84716-186,Imarlı - Konut,1448,,,,Hayır,,,,,
320000,Yalova,Altınova,Kaytazdere (Kaytazdere),7295-380,Imarlı - Konut,600,,,,Hayır,,,,,
350000,IzmIr,Menemen,VIllakent,95506-584,Imarlı - Konut,420,,,,Hayır,,,604,25,
22500,EdIrne,MerIC,Karayusuflu,77619-376,Tarla,1378,,MUstakIl Parsel,Hayır,Hayır,MERIC,,,,
1650000,TekIrdaG,SUleymanpaSa,Altınova,102466-21,Imarlı - Konut,13000,Uygun,HIsselI Tapu,Hayır,Hayır,TEKIRDAG,127,,,
240000,KayserI,KocasInan,Yazır,109629-35,Tarla,4200,Uygun,MUstakIl Parsel,Hayır,Hayır,KOCASINAN,57,6054,47,4000
2000000,Istanbul,Catalca,Elbasan,84566-16,Tarla,5700,,MUstakIl Parsel,Evet,Hayır,CATALCA,300,,285,
6000000,Istanbul,AtaSehIr,Mevlana,0-19592424,Konut+TIcaret,501,,MUstakIl Parsel,Evet,Hayır,ATASEHIR,,934,1,
50000,ManIsa,AkhIsar,CumhurIyet,112724-117,Tarla,1500,Uygun,MUstakIl Parsel,Hayır,Hayır,CumhurIyet,,622,53,
245000,IzmIr,Karaburun,MordoGan,46471-183,Imarlı - Konut,275,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,,,,,
4500000,Ankara,SIncan,Bacı,14081-692,Tarla,115000,Uygun,MUstakIl Parsel,Hayır,Hayır,SINCAN,39,138,6,
125000,Ankara,EtImesgut,YukarıyurtCu,114682-71,Tarla,890,Uygun deGIl,HIsselI Tapu,Evet,Hayır,EtImesgut,150,0,324,
152900,KırSehIr,CICekdaGı,KOselI (CIftlIk),120553-8,BahCe,556,,,,Hayır,,,,,
600000,Canakkale,GelIbolu,Cokal,60623-432,Tarla,25,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,gelIbolu,25,0,543,
130000,BalıkesIr,Ayvalık,Mutlu,112040-20,ZeytInlIk,2570,,MUstakIl Parsel,Hayır,Hayır,AYVALIK,,,,
87000,Hatay,Arsuz,KarahUseyInlI,43582-3165,Imarlı - Konut,231,,,,Hayır,ARSUZ,,,,
12000000,Sakarya,ArIfIye,Hanlı Merkez,113903-34,Imarlı - SanayI,9501,,,,Hayır,,,,,
400000,TekIrdaG,SUleymanpaSa,Altınova,692285-433,Imarlı - Konut,262,,,,Hayır,,,,,
8955000,Istanbul,FatIh,Alemdar,45238-5543,TurIstIk Arsa,162,Uygun,MUstakIl Parsel,Hayır,Hayır,BeyoGlu,,31,18,
1800000,Istanbul,SIle,CayırbaSı,99832-7,Imarlı - Konut,1800,Uygun,MUstakIl Parsel,,Hayır,SIle,,,,
3250000,MuGla,MIlas,BoGazICI,9915-1305,Imarlı - Konut,16250,,MUstakIl Parsel,,Hayır,MILAS,,,,
28000,Ankara,Cankaya,Yakupabdal,2430-8122,Tarla,428,Uygun,HIsselI Tapu,Hayır,Hayır,CANKAYA,61,,528,1
165000,MuGla,MenteSe,Algı,61420-616,Imarlı - Konut,675,,,,Hayır,,,,,
215000,Ankara,EtImesgut,Balıkuyumcu,111314-8,Tarla,1000,Uygun,HIsselI Tapu,Evet,Hayır,ETIMESGUT,170,,,
375000,Ankara,GOlbaSı,Hacılar,59648-1665,Imarlı - Konut,1500,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,GOlbaSı,,,,
1000000,TekIrdaG,SUleymanpaSa,KumbaG,692285-418,TurIstIk Arsa,5141,,,,Evet,,,,,
936000,Hatay,Hassa,Demrek,93711-113,Tarla,16200,Uygun,MUstakIl Parsel,Evet,Evet,hassa,61,,,
400000,KocaelI,KaramUrsel,Kayacık,3165-6312,Imarlı - Konut,403,,,,Evet,KaramUrsel,,414,5,
85000,MuGla,MenteSe,YerkesIk,110093-207,Tarla,480,,,,Hayır,,,,,
599000,IzmIr,Urla,Ozbek,41250-1607,Tarla,3302,Uygun,MUstakIl Parsel,Hayır,Hayır,URLA,,194,11,
1000000,Canakkale,Merkez,Saraycık,68084-1233,Tarla,2250,Uygun,MUstakIl Parsel,Evet,Hayır,CANAKKALE,,,,
125000,Canakkale,Ayvacık,KOsedere,3459-711,Imarlı - Konut,219,,MUstakIl Parsel,Evet,Hayır,,,,2597,
265000,Adana,KarataS,YenI,41982-1407,Imarlı - Konut,1075,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,KARATAS,,,,
22500,Bursa,NIlUfer,Kayapa,101102-50,Tarla,54,,,,Hayır,,,,,
67500,Ankara,Cubuk,ASaGıCavundur,0-36354698,Tarla,500,BIlInmIyor,HIsselI Tapu,Evet,Hayır,Cubuk,500,1,1,
100000,Sakarya,Kaynarca,OrtakOy,94022-284,Imarlı - Konut,600,Uygun deGIl,HIsselI Tapu,Hayır,Hayır,KAYNARCA,,,,
750000,Samsun,Atakum,BUyUkoyumca,94711-102,Imarlı - Konut,588,Uygun,MUstakIl Parsel,Hayır,Hayır,,,5584,1,
165000,KocaelI,KaramUrsel,Yalakdere,7295-359,MuhtelIf Arsa,1770,,,,Hayır,,,,,
160000,BalıkesIr,Bandırma,YeSIlComlu,71579-644,Tarla,12600,Uygun,MUstakIl Parsel,,Hayır,BANDIRMA,12700,,,
1350000,DenIzlI,MerkezefendI,YeSIlyayla,113032-50,BahCe,4775,Uygun,,Hayır,Hayır,MerkezefendI,,,,
3100000,Ankara,EtImesgut,Alsancak,114682-74,Imarlı - TIcarI,2500,Uygun,MUstakIl Parsel,Hayır,Hayır,EtImesgut,1240,111111,11,
800000,ElazıG,Merkez,Kelmahmut,91825-483,Tarla,4900,BIlInmIyor,MUstakIl Parsel,Evet,Hayır,ElazıG,1,103,23,1
1700000,KocaelI,KaramUrsel,4 Temmuz,7295-364,MuhtelIf Arsa,6000,,,,Hayır,,,,,
1500000,Antalya,Manavgat,SIde,116270-55,Imarlı - Konut,824,Uygun,MUstakIl Parsel,Hayır,Hayır,,,363,8,
550000,Istanbul,Catalca,KabakCa,49508-137,MuhtelIf Arsa,520,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
600000,Istanbul,ArnavutkOy,HadımkOy,0-30236957,Imarlı - Konut,260,,,,Hayır,,,,,
128000,Hatay,Antakya,Narlıca,79401-164,Imarlı - Konut,350,Uygun,MUstakIl Parsel,Hayır,Hayır,ANTAKYA,300,,,
850000,IzmIr,OdemIS,Konaklı,104547-45,Tarla,9500,Uygun,MUstakIl Parsel,Evet,Hayır,ODEMIS,,119,8,
350000,Istanbul,SIlIvrI,SelImpaSa,115708-6,Imarlı - Konut,215,,,,Hayır,,,,,
120000,KırklarelI,KofCaz,Tatlıpınar,118680-119,Tarla,22500,Uygun,MUstakIl Parsel,Hayır,Hayır,KOFCAZ,,,,
1000000,EdIrne,Merkez,Iskender,91436-240,Tarla,8700,Uygun,MUstakIl Parsel,,Hayır,,85,0,119,
1600000,EdIrne,Merkez,Koca SInan,18902-811,Tarla,1146,Uygun,MUstakIl Parsel,Hayır,Hayır,EdIrne,1400,,,
160000,NIGde,Bor,MehmetCIk,104215-467,Imarlı - Konut,570,Uygun,HIsselI Tapu,Hayır,Hayır,,,816,0,
300000,BalıkesIr,GOmeC,KaraaGaC,92161-286,Imarlı - Konut,300,,,,Hayır,,,,,
300000,Bursa,Kestel,ErdoGan,114437-41,BahCe,2750,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,,,,244,
5800000,MersIn(ICel),MezItlI,Tece,21929-2174,Imarlı - SanayI,30000,Uygun,MUstakIl Parsel,Hayır,Hayır,mezItlI,,,,
360000,Kastamonu,Tosya,CumhurIyet,111222-10,BaG,5920,,,,Hayır,,,,,
362000,Antalya,Aksu,KemeraGzı,108122-49,Imarlı - Konut,362,Uygun,MUstakIl Parsel,Hayır,Hayır,Aksu,,1,1,
140000,Ankara,YenImahalle,Karacakaya,47915-1017,Imarlı - Konut,305,Uygun deGIl,HIsselI Tapu,Evet,Hayır,YENIMAHALLE,450,,,
875000,Bursa,OsmangazI,GUndoGdu,2810-7688,ZeytInlIk,7275,,MUstakIl Parsel,,Hayır,,,,,
250000,MuGla,MenteSe,Bayır,691694-345,Tarla,30000,BIlInmIyor,MUstakIl Parsel,Hayır,Hayır,,,,,
1100000,Antalya,GazIpaSa,Muzkent,120996-12,BahCe,8500,Uygun,MUstakIl Parsel,Hayır,Hayır,GazIpaSa,129,,,
985000,TekIrdaG,MarmaraereGlIsI,SultankOy,65216-481,Imarlı - Konut,861,Uygun,MUstakIl Parsel,,Hayır,,,,,
117500,KayserI,KocasInan,OymaaGaC,109629-46,Tarla,783,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,KOCASINAN,150,6545,4,500
500000,IzmIr,SeferIhIsar,Orhanlı,81279-273,ZeytInlIk,2223,,,,Hayır,,,,,
125000,MersIn(ICel),Anamur,UCarı,28320-3294,Imarlı - Konut,1500,Uygun,MUstakIl Parsel,Hayır,Hayır,ANAMUR BELEDIYESI,,235,48,
350000,KırklarelI,Merkez,DeveCataGı,52848-1792,Tarla,27300,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
165000,EdIrne,KeSan,MecIdIye (CumhurIyet),87577-271,Tarla,2400,,,,Hayır,,,,,
1200000,KayserI,KocasInan,Yazır,120742-6,Tarla,118312,Uygun deGIl,,Hayır,Hayır,kocasInan,170,6026,34,
320000,DUzce,KaynaSlı,Muratbey (YaGcılar BIlal),1199-3836,BahCe,21500,,,Evet,Hayır,,,,,
425000,TekIrdaG,Corlu,Onerler,103390-126,Tarla,7750,Uygun deGIl,MUstakIl Parsel,Evet,Hayır,,,,,
150000,Hatay,Antakya,Narlıca,119664-11,Imarlı - Konut,361,,,,Hayır,,,,,
125000,BalıkesIr,GOmeC,Hacıosman,96237-678,ZeytInlIk,1490,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,GOMEC,,111,58,
175000,Canakkale,BIga,GUmUSCay (IGdelIk),110039-88,Tarla,17150,Uygun,MUstakIl Parsel,Evet,Hayır,GUMUSCAY,,,1504,
825000,BalıkesIr,BurhanIye,Yunus,11065-1478,Tarla,19570,Uygun,MUstakIl Parsel,Hayır,Hayır,BALIKESIR,42,198,58,
310000,BalıkesIr,Erdek,Tatlısu,119014-7,BaG,2140,,,,Hayır,,,,,
52000,Canakkale,EzIne,UskUfCU,101439-58,BaG,2500,,,,Hayır,,,,,
7500000,IzmIr,GUzelbahCe,Camlı,6550-1179,Tarla,13250,Uygun,MUstakIl Parsel,Hayır,Hayır,GUZELBAHCE,,,,
410000,MersIn(ICel),SIlIfke,Kocaoluk,21929-2095,Tarla,73000,,,,Hayır,sIlIfke,,,,
305000,IzmIr,SeferIhIsar,Orhanlı,97239-374,Tarla,1400,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
320000,BalıkesIr,BurhanIye,OGretmenler,51689-439,Imarlı - Konut,247,Uygun,MUstakIl Parsel,Evet,Hayır,BURHANIYE,1296,1,1,
30000,BalıkesIr,Kepsut,Mestanlar,97434-171,Tarla,60000,,,,Hayır,,,,,
1000000,Hatay,Arsuz,NardUzU,109038-9,Okul (EGItIm TesIsI),22000,Uygun,MUstakIl Parsel,Hayır,Hayır,ARSUZ,,,,
320000,Bursa,NIlUfer,Badırga,101189-362,Imarlı - Konut,600,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
1200000,Bolu,Merkez,Kasaplar,9682-1288,Imarlı - Konut,1000,Uygun,MUstakIl Parsel,Evet,Hayır,Bolu,1200,,,
320000,Sakarya,SerdIvan,BeSevler,74438-469,BahCe,1600,Uygun,MUstakIl Parsel,Hayır,Hayır,serdIvan,200,0,0,
2650000,KocaelI,Gebze,CumakOy,74645-185,Tarla,13620,,MUstakIl Parsel,Hayır,Hayır,GEBZE,,0,0,
85200,DIyarbakır,YenISehIr,DOkmetaS,78814-120,Tarla,1253,Uygun deGIl,HIsselI Tapu,Evet,Hayır,YENISEHIR,68,,126,
180000,Ankara,Cankaya,YeSIlkent,28568-11303,Imarlı - Konut,200,Uygun deGIl,HIsselI Tapu,Evet,Evet,CANKAYA,900,29532,3,
55000,BalıkesIr,KaresI,Alacabayır,94094-461,Tarla,10458,,,,Hayır,,,,,
260000,GazIantep,SahInbey,ZeytInlI,61477-425,BahCe,3400,,,,Hayır,,,,,
950000,Bursa,OsmangazI,CekIrge,83469-64,TurIstIk Arsa,2050,,MUstakIl Parsel,Evet,Hayır,osmangazI,243,1,1,
6500000,EskISehIr,Alpu,Aktepe,120597-66,Tarla,17000,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
715000,Samsun,Atakum,SarııSık,86121-4763,Tarla,8400,Uygun,MUstakIl Parsel,Hayır,Hayır,Atakum,85,0,753,
740000,Hatay,Antakya,Kuzeytepe,115968-34,Imarlı - Konut,526,,,,Hayır,,,,,
410000,Konya,SelCuklu,SelahaddIn EyyubI,103244-7,Imarlı - Konut,524,Uygun,MUstakIl Parsel,Evet,Hayır,SELCUKLU,,14506,2,
1650000,Aydın,SOke,YenIkent,104189-1259,Imarlı - TIcarI,937,Uygun,MUstakIl Parsel,Evet,Hayır,SOKE,,,,
225000,KocaelI,KaramUrsel,DerekOy,77615-275,Imarlı - Konut,390,,MUstakIl Parsel,Hayır,Hayır,KARAMURSEL,,,,
9500,MersIn(ICel),SIlIfke,Seyranlık,16757-905,Tarla,1349,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,SILIFKE,,102,2194,
1260000,Ankara,YenImahalle,Mehmet AkIf Ersoy,37380-3387,"Depo, Antrepo IzInlI",600,Uygun,HIsselI Tapu,Hayır,Hayır,YENIMAHALLE,2100,60628,1,
500000,BalıkesIr,IvrIndI,Kıpıklar,113940-69,Tarla,100000,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
190000,Aydın,DIdIm,Ak - YenIkOy,90011-299,Imarlı - Konut,600,,MUstakIl Parsel,Hayır,Hayır,dIdIm,,828,4,
13500,BIlecIk,GOlpazarı,KaraaGaC,16757-901,Tarla,584,Uygun,MUstakIl Parsel,Hayır,Hayır,GOLPAZARI,,160,23,
500000,MuGla,MIlas,KalınaGıl,24326-290,Tarla,3322,,,,Hayır,,,,,
400000,KocaelI,KaramUrsel,4 Temmuz,35076-2225,Imarlı - Konut,446,Uygun,MUstakIl Parsel,Hayır,Evet,KARAMURSEL,,,,
1000000,TekIrdaG,Kapaklı,Pınarca,68307-1027,Imarlı - Konut,684,Uygun,MUstakIl Parsel,,Hayır,KAPAKLI,,284,15,
250000,Canakkale,GelIbolu,AlaeddIn,116931-67,Imarlı - Konut,347,,,,Hayır,,,,,
120000,Bursa,OrhangazI,Cakırlı,111288-108,BahCe,1200,,,,Hayır,,,,,
950000,Sakarya,Adapazarı,AlandUzU,102028-58,CIftlIk,11000,,,,Hayır,,,,,
57000,TekIrdaG,SarkOy,Mursallı,92839-116,BahCe,500,Uygun,MUstakIl Parsel,Hayır,Hayır,SARKOY,,1,1,
1500000,IzmIr,SeferIhIsar,Orhanlı,57323-275,Tarla,13300,Uygun,MUstakIl Parsel,Hayır,Hayır,SeferIhIsar,,,,
530000,Samsun,Ondokuzmayıs,DerekOy,114009-289,Imarlı - Konut,478,,Kat MUlkIyetI,,Hayır,,,,,
1600000,BalıkesIr,EdremIt,HekImzade,79509-242,Imarlı - Konut,1160,,,,Hayır,EDREMIT,,,,
335000,IzmIr,Karaburun,Salman,6550-1308,Tarla,4467,,,,Hayır,,,,,
150000,MuGla,YataGan,Turgut,77808-105,Tarla,5000,,,,Hayır,,,,,
32000,Canakkale,Ayvacık,Cınarpınar,92430-170,Imarlı - Konut,80,,MUstakIl Parsel,Evet,Hayır,AYVACIK,,,,
9900000,KocaelI,Kartepe,UzunCIftlIk,13290-176,Imarlı - TIcarI,6380,Uygun,MUstakIl Parsel,Hayır,Hayır,KARTEPE,,,,
30000,Ankara,GOlbaSı,Safak,49045-683,MuhtelIf Arsa,250,Uygun,HIsselI Tapu,Evet,Hayır,GOLBASI BELEDIYESI,120,,,
215000,Amasya,Suluova,Yolpınar,108961-191,Tarla,7622,Uygun,MUstakIl Parsel,,Hayır,SULUOVA,28,,,
4100000,Ankara,GOlbaSı,AhIboz,6462-1413,Tarla,77000,Uygun,MUstakIl Parsel,Hayır,Hayır,gOlbaSı,,,,
2100000,Antalya,Elmalı,KaryaGdı,691790-535,Konut+TIcaret,4000,Uygun,MUstakIl Parsel,,Hayır,,,,,
1600000,Istanbul,SIlIvrI,Kurfallı,45153-3501,MuhtelIf Arsa,28150,,,,Hayır,,,,,
120000,BalıkesIr,Bandırma,HıdırkOy,71490-265,Imarlı - Konut,305,,,,Hayır,,,,,
675000,Adıyaman,Merkez,PaSamezrası,79263-294,Tarla,9000,Uygun,MUstakIl Parsel,,Evet,,75,,,
150000,Ankara,Akyurt,AtatUrk,692606-411,Imarlı - Konut,570,Uygun,MUstakIl Parsel,Hayır,Evet,AKYURT,,0,0,
4770000,Ankara,GOlbaSı,Incek,55600-408,Imarlı - Konut,3180,,MUstakIl Parsel,Hayır,Hayır,GOLBASI,1.5,425,3,
250000,DenIzlI,Pamukkale,YenIkOy,61121-1514,Tarla,3000,Uygun,MUstakIl Parsel,Evet,Hayır,,,,,
200000,MuGla,YataGan,Bozarmut,77840-129,Imarlı - Konut,500,,,,Evet,,,,,
280000,TekIrdaG,Ergene,Marmaracık,4541-349,Imarlı - Konut,402,,MUstakIl Parsel,Hayır,Hayır,ERGENE,700,561,5,
675000,Ankara,GOlbaSı,Hacılar,6462-1482,Imarlı - Konut,1500,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
190000,BalıkesIr,Havran,Kalabak,82261-75,BahCe,1500,,,,Hayır,,,,,
200000,Bursa,Mudanya,TIrIlye,89379-937,ZeytInlIk,1480,,,,Evet,MUDANYA,,,,
65000,Ankara,SIncan,HIsarlıkaya,119972-20,Tarla,1060,Uygun,MUstakIl Parsel,Hayır,Hayır,,,,,
500000,Ankara,Cubuk,AGılcık,117360-22,Tarla,17828,Uygun deGIl,MUstakIl Parsel,Evet,Hayır,CUBUK,28,117,47,
90000,Istanbul,Catalca,IzzettIn,119180-30,Tarla,250,,,,Hayır,,,,,
320000,KayserI,Incesu,Hamurcu,118889-26,BaG,4200,,MUstakIl Parsel,Hayır,Hayır,,,,,
250000,MuGla,Ortaca,MergenlI,99593-80,Tarla,730,,,,Hayır,,,,,
500000,Canakkale,LapsekI,GazI SUleyman PaSa,66966-117,Imarlı - Konut,235,Uygun,MUstakIl Parsel,Evet,Evet,lapsekI,,254,9,
22000,BalıkesIr,Susurluk,BurhanIye,119762-8,Imarlı - Konut,42,Uygun,MUstakIl Parsel,Evet,Evet,SUSURLUK,,527,1,
30000000,MuGla,Bodrum,GUvercInlIk,14535-5899,Imarlı - Konut,61000,Uygun,MUstakIl Parsel,Hayır,Hayır,0,,0,0,
5000000,TekIrdaG,SUleymanpaSa,Altınova,99737-69,Toplu Konut ICIn TahsIs,6414,,MUstakIl Parsel,Hayır,Hayır,,700,,,
800000,MuGla,Kavaklıdere,MenteSe,63424-885,CIftlIk,8000,,,,Hayır,,,,,
119000,Ankara,EtImesgut,GUzelkent,31332-1782,Imarlı - Konut,108,Uygun,MUstakIl Parsel,Hayır,Hayır,EtImesgut,,18630,19,
980000,IzmIr,TIre,Kahrat,99691-3439,CIftlIk,3404,Uygun,MUstakIl Parsel,Evet,Hayır,TIRE,288,115,4,3000
420000,BalıkesIr,Erdek,Poyrazlı,69135-183,Tarla,11000,,,,Hayır,,,,,
260000,Bursa,InegOl,DIpsIzgOl,115360-55,BahCe,4364,Uygun deGIl,MUstakIl Parsel,Hayır,Hayır,INEGOL,59578,101,7,
440000,KocaelI,KaramUrsel,EreGlI,0-28956020,Imarlı - Konut,589,,MUstakIl Parsel,Hayır,Hayır,EreGlI,,156,7,433
500000,EdIrne,Merkez,Istasyon,100797-288,BahCe,4727,,,Hayır,Hayır,,,,,
285000,Bursa,MustafakemalpaSa,IncealIpınar,120302-9,Tarla,9650,Uygun deGIl,HIsselI Tapu,Evet,Hayır,,,,,
350000,Konya,Meram,KarahUyUk,120520-4,Imarlı - Konut,716,,,,Hayır,,,,,
250000,Konya,EreGlI,HacımemIS,110093-237,Imarlı - Konut,1711,,,,Hayır,,,,,
2000000,MuGla,Bodrum,GerIS,65552-220,Imarlı - Konut,1000,,,,Hayır,,,,,
69000,Konya,Meram,KızılOren,57307-310,Tarla,8623,,MUstakIl Parsel,,Hayır,MERAM,8,238,43,
2250000,Antalya,KorkutelI,BeGIS,70063-241,CIftlIk,81000,Uygun,MUstakIl Parsel,Evet,Hayır,KORKUTELI,,,,
5000,IzmIr,Bayındır,KabaaGaC,9397-304,ZeytInlIk,66,Uygun,MUstakIl Parsel,Hayır,Hayır,BAYINDIR.,45,140,150,1000
410000,MersIn(ICel),Toroslar,SoGucak,96400-313,Imarlı - Konut,1000,,,,Hayır,,,,,
